n,orig_n,girg_options,spec,algo:max_weight,time_total
4287,4325,seed=991492 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.977279923499916,0.736658
4304,4325,seed=991493 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.044394119358454,0.817919
4310,4325,seed=991494 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.339850002884624,0.81575
4282,4325,seed=991495 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.169925001442312,0.749443
4296,4325,seed=991496 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.584962500721156,0.79205
4219,4325,seed=991497 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.285402218862249,1.434024
4296,4325,seed=991498 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.491853096329674,1.071998
4232,4325,seed=991499 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.92481250360578,0.87238
4242,4325,seed=991500 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.977279923499916,0.857582
4305,4325,seed=991501 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.754887502163468,0.900361
