n,orig_n,girg_options,spec,algo:max_weight,time_total
58091,59627,seed=1046794 alpha=0.75 t=0.0 coords=True,algo:part_treedec,15.339850002884624,20.65319
58068,59627,seed=1046795 alpha=0.75 t=0.0 coords=True,algo:part_treedec,15.870364719583405,25.553112
58439,59627,seed=1046796 alpha=0.75 t=0.0 coords=True,algo:part_treedec,16.842350343413806,28.902972
58107,59627,seed=1046797 alpha=0.75 t=0.0 coords=True,algo:part_treedec,16.969206622964236,24.785771
58581,59627,seed=1046798 alpha=0.75 t=0.0 coords=True,algo:part_treedec,16.25738784269265,57.780652
57953,59627,seed=1046799 alpha=0.75 t=0.0 coords=True,algo:part_treedec,19.273212809854336,20.147727
57949,59627,seed=1046800 alpha=0.75 t=0.0 coords=True,algo:part_treedec,16.46913301982959,20.39887
57797,59627,seed=1046801 alpha=0.75 t=0.0 coords=True,algo:part_treedec,15.977279923499916,22.63864
57885,59627,seed=1046802 alpha=0.75 t=0.0 coords=True,algo:part_treedec,16.14720492494223,21.414198
58065,59627,seed=1046803 alpha=0.75 t=0.0 coords=True,algo:part_treedec,18.59841603677456,18.991876
