n,orig_n,girg_options,spec,algo:max_weight,time_total
5452,5623,seed=992790 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.584962500721156,0.829466
5497,5623,seed=992791 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.169925001442312,1.00336
5574,5623,seed=992792 alpha=0.95 t=0.0 coords=True,algo:part_treedec,10.129283016944967,0.872601
5559,5623,seed=992793 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.754887502163468,1.051718
5573,5623,seed=992794 alpha=0.95 t=0.0 coords=True,algo:part_treedec,9.044394119358454,1.616959
5496,5623,seed=992795 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.169925001442312,0.910162
5376,5623,seed=992796 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.584962500721156,0.899037
5551,5623,seed=992797 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.754887502163468,1.023875
5357,5623,seed=992798 alpha=0.95 t=0.0 coords=True,algo:part_treedec,7.169925001442312,0.963035
5579,5623,seed=992799 alpha=0.95 t=0.0 coords=True,algo:part_treedec,8.754887502163468,1.145488
