n,orig_n,girg_options,spec,algo:max_weight,time_total
8808,12353,seed=999520 alpha=0.55 t=0.1 coords=True,algo:part_treedec,9.62935662007961,1.717393
9017,12353,seed=999521 alpha=0.55 t=0.1 coords=True,algo:part_treedec,11.977279923499916,1.706017
7093,12353,seed=999522 alpha=0.55 t=0.1 coords=True,algo:part_treedec,10.228818690495881,1.101651
8249,12353,seed=999523 alpha=0.55 t=0.1 coords=True,algo:part_treedec,12.07681559705083,1.444873
8319,12353,seed=999524 alpha=0.55 t=0.1 coords=True,algo:part_treedec,11.491853096329674,1.611824
9404,12353,seed=999525 alpha=0.55 t=0.1 coords=True,algo:part_treedec,9.491853096329674,1.737119
7761,12353,seed=999526 alpha=0.55 t=0.1 coords=True,algo:part_treedec,11.092757140919852,1.366299
8293,12353,seed=999527 alpha=0.55 t=0.1 coords=True,algo:part_treedec,9.977279923499918,1.442851
8708,12353,seed=999528 alpha=0.55 t=0.1 coords=True,algo:part_treedec,11.339850002884624,1.646162
7367,12353,seed=999529 alpha=0.55 t=0.1 coords=True,algo:part_treedec,10.579315937580013,1.253634
