n,orig_n,girg_options,spec,algo:max_weight,time_total
365084,374148,seed=1361315 alpha=0.75 t=0.0 coords=True,algo:part_treedec,25.677719641641005,248.956993
364859,374148,seed=1361316 alpha=0.75 t=0.0 coords=True,algo:part_treedec,25.041156464843247,244.391673
365599,374148,seed=1361317 alpha=0.75 t=0.0 coords=True,algo:part_treedec,23.8375909784194,245.644899
365039,374148,seed=1361318 alpha=0.75 t=0.0 coords=True,algo:part_treedec,23.629698126778063,243.92803
365358,374148,seed=1361319 alpha=0.75 t=0.0 coords=True,algo:part_treedec,26.0764633335792,242.238897
364204,374148,seed=1361320 alpha=0.75 t=0.0 coords=True,algo:part_treedec,23.226174615516264,247.529756
364406,374148,seed=1361321 alpha=0.75 t=0.0 coords=True,algo:part_treedec,24.070037064419765,242.642182
365062,374148,seed=1361322 alpha=0.75 t=0.0 coords=True,algo:part_treedec,25.010874991951624,254.396992
365236,374148,seed=1361323 alpha=0.75 t=0.0 coords=True,algo:part_treedec,25.912076515678315,244.784663
365103,374148,seed=1361324 alpha=0.75 t=0.0 coords=True,algo:part_treedec,25.71800936266672,245.376031
