n,orig_n,girg_options,spec,algo:max_weight,time_total
877,896,seed=988063 alpha=0.75 t=0.1 coords=True,algo:part_treedec,7.169925001442312,0.144887
880,896,seed=988064 alpha=0.75 t=0.1 coords=True,algo:part_treedec,7.39231742277876,0.168278
855,896,seed=988065 alpha=0.75 t=0.1 coords=True,algo:part_treedec,5.584962500721156,0.116479
872,896,seed=988066 alpha=0.75 t=0.1 coords=True,algo:part_treedec,6.906890595608518,0.13097
881,896,seed=988067 alpha=0.75 t=0.1 coords=True,algo:part_treedec,8.0,0.167481
862,896,seed=988068 alpha=0.75 t=0.1 coords=True,algo:part_treedec,6.906890595608519,0.140901
866,896,seed=988069 alpha=0.75 t=0.1 coords=True,algo:part_treedec,6.584962500721156,0.114527
884,896,seed=988070 alpha=0.75 t=0.1 coords=True,algo:part_treedec,5.584962500721156,0.141299
849,896,seed=988071 alpha=0.75 t=0.1 coords=True,algo:part_treedec,6.714245517666122,0.122497
883,896,seed=988072 alpha=0.75 t=0.1 coords=True,algo:part_treedec,6.169925001442312,0.144913
