n,orig_n,girg_options,spec,algo:max_weight,time_total
7221,7310,seed=994477 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.491853096329674,1.438702
7236,7310,seed=994478 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.491853096329674,2.915593
7192,7310,seed=994479 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.906890595608518,1.49405
7251,7310,seed=994480 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.321928094887362,1.509938
7195,7310,seed=994481 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.214319120800766,1.627082
7100,7310,seed=994482 alpha=0.95 t=0.1 coords=True,algo:part_treedec,8.714245517666122,1.620903
7273,7310,seed=994483 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.169925001442312,1.265337
7197,7310,seed=994484 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.044394119358454,1.521269
7265,7310,seed=994485 alpha=0.95 t=0.1 coords=True,algo:part_treedec,9.044394119358454,1.981416
7240,7310,seed=994486 alpha=0.95 t=0.1 coords=True,algo:part_treedec,7.92481250360578,1.961386
