n,orig_n,girg_options,spec,algo:max_weight,time_total
37973,59627,seed=1046794 alpha=0.55 t=0.2 coords=True,algo:part_treedec,28.169572737970682,14.288317
39196,59627,seed=1046795 alpha=0.55 t=0.2 coords=True,algo:part_treedec,27.183378537495713,19.608762
42498,59627,seed=1046796 alpha=0.55 t=0.2 coords=True,algo:part_treedec,29.023721871507227,23.438493
42393,59627,seed=1046797 alpha=0.55 t=0.2 coords=True,algo:part_treedec,31.229734173187445,20.060172
48793,59627,seed=1046798 alpha=0.55 t=0.2 coords=True,algo:part_treedec,31.042599881712917,32.376219
37436,59627,seed=1046799 alpha=0.55 t=0.2 coords=True,algo:part_treedec,32.75863963702457,16.393648
36701,59627,seed=1046800 alpha=0.55 t=0.2 coords=True,algo:part_treedec,32.958800694828675,13.80552
38158,59627,seed=1046801 alpha=0.55 t=0.2 coords=True,algo:part_treedec,34.03137544405066,17.074838
38440,59627,seed=1046802 alpha=0.55 t=0.2 coords=True,algo:part_treedec,30.278454562855927,17.77697
39605,59627,seed=1046803 alpha=0.55 t=0.2 coords=True,algo:part_treedec,33.174148211442166,20.975419
