n,orig_n,girg_options,spec,algo:max_weight,time_total
130333,131000,seed=1118167 alpha=0.95 t=0.2 coords=True,algo:part_treedec,14.983706192659348,157.787059
130266,131000,seed=1118168 alpha=0.95 t=0.2 coords=True,algo:part_treedec,17.273212809854336,90.319778
130150,131000,seed=1118169 alpha=0.95 t=0.2 coords=True,algo:part_treedec,15.07681559705083,84.457106
130290,131000,seed=1118170 alpha=0.95 t=0.2 coords=True,algo:part_treedec,15.299208018387278,107.443775
130251,131000,seed=1118171 alpha=0.95 t=0.2 coords=True,algo:part_treedec,15.169925001442312,76.695007
130153,131000,seed=1118172 alpha=0.95 t=0.2 coords=True,algo:part_treedec,15.45532722030456,96.086807
130224,131000,seed=1118173 alpha=0.95 t=0.2 coords=True,algo:part_treedec,16.977279923499914,56.65744
130337,131000,seed=1118174 alpha=0.95 t=0.2 coords=True,algo:part_treedec,16.661778097771986,91.789714
130301,131000,seed=1118175 alpha=0.95 t=0.2 coords=True,algo:part_treedec,15.906890595608518,79.855268
130181,131000,seed=1118176 alpha=0.95 t=0.2 coords=True,algo:part_treedec,16.14720492494223,96.498833
