n,orig_n,girg_options,spec,algo:max_weight,time_total
2510,2559,seed=989726 alpha=0.75 t=0.1 coords=True,algo:part_treedec,9.672425341971495,0.480031
2513,2559,seed=989727 alpha=0.75 t=0.1 coords=True,algo:part_treedec,11.39231742277876,0.54476
2442,2559,seed=989728 alpha=0.75 t=0.1 coords=True,algo:part_treedec,7.366322214245816,0.386097
2503,2559,seed=989729 alpha=0.75 t=0.1 coords=True,algo:part_treedec,9.584962500721156,0.631724
2552,2559,seed=989730 alpha=0.75 t=0.1 coords=True,algo:part_treedec,11.60733031374961,0.952486
2513,2559,seed=989731 alpha=0.75 t=0.1 coords=True,algo:part_treedec,9.076815597050832,0.493405
2501,2559,seed=989732 alpha=0.75 t=0.1 coords=True,algo:part_treedec,7.754887502163468,0.480565
2504,2559,seed=989733 alpha=0.75 t=0.1 coords=True,algo:part_treedec,9.994353436858857,0.574225
2479,2559,seed=989734 alpha=0.75 t=0.1 coords=True,algo:part_treedec,7.584962500721156,0.495822
2537,2559,seed=989735 alpha=0.75 t=0.1 coords=True,algo:part_treedec,9.614709844115207,0.68602
