n,orig_n,girg_options,spec,algo:max_weight,time_total
7069,7310,seed=994477 alpha=0.75 t=0.1 coords=True,algo:part_treedec,11.621136113274641,1.919221
7236,7310,seed=994478 alpha=0.75 t=0.1 coords=True,algo:part_treedec,12.562242424221074,3.852066
7091,7310,seed=994479 alpha=0.75 t=0.1 coords=True,algo:part_treedec,11.22881869049588,1.577918
7139,7310,seed=994480 alpha=0.75 t=0.1 coords=True,algo:part_treedec,10.714245517666122,1.822977
7110,7310,seed=994481 alpha=0.75 t=0.1 coords=True,algo:part_treedec,11.813781191217036,1.711969
7096,7310,seed=994482 alpha=0.75 t=0.1 coords=True,algo:part_treedec,11.977279923499916,2.039217
7086,7310,seed=994483 alpha=0.75 t=0.1 coords=True,algo:part_treedec,10.07681559705083,1.281848
7181,7310,seed=994484 alpha=0.75 t=0.1 coords=True,algo:part_treedec,12.643856189774725,2.335641
7209,7310,seed=994485 alpha=0.75 t=0.1 coords=True,algo:part_treedec,12.476746203939465,2.756585
7191,7310,seed=994486 alpha=0.75 t=0.1 coords=True,algo:part_treedec,10.994353436858857,2.408483
