n,orig_n,girg_options,spec,algo:max_weight,time_total
129231,131000,seed=1118167 alpha=0.75 t=0.2 coords=True,algo:part_treedec,38.2015831328733,206.815179
128728,131000,seed=1118168 alpha=0.75 t=0.2 coords=True,algo:part_treedec,36.94162079129234,201.759876
128660,131000,seed=1118169 alpha=0.75 t=0.2 coords=True,algo:part_treedec,35.32088206124565,199.748267
128744,131000,seed=1118170 alpha=0.75 t=0.2 coords=True,algo:part_treedec,35.32800210057516,202.005702
128606,131000,seed=1118171 alpha=0.75 t=0.2 coords=True,algo:part_treedec,36.668104176296914,153.564569
128914,131000,seed=1118172 alpha=0.75 t=0.2 coords=True,algo:part_treedec,35.39769765829647,200.767458
128457,131000,seed=1118173 alpha=0.75 t=0.2 coords=True,algo:part_treedec,41.565642295610544,184.148748
128819,131000,seed=1118174 alpha=0.75 t=0.2 coords=True,algo:part_treedec,34.97538549521988,200.985225
128725,131000,seed=1118175 alpha=0.75 t=0.2 coords=True,algo:part_treedec,43.17120083862728,200.489434
128574,131000,seed=1118176 alpha=0.75 t=0.2 coords=True,algo:part_treedec,36.26910841152159,200.984278
