n,orig_n,girg_options,spec,algo:max_weight,time_total
367917,374148,seed=1361315 alpha=0.75 t=0.2 coords=True,algo:part_treedec,50.61411874366013,268.468184
367730,374148,seed=1361316 alpha=0.75 t=0.2 coords=True,algo:part_treedec,50.811325587320646,263.333213
368203,374148,seed=1361317 alpha=0.75 t=0.2 coords=True,algo:part_treedec,52.898112768129565,266.569997
367792,374148,seed=1361318 alpha=0.75 t=0.2 coords=True,algo:part_treedec,55.81976242446928,267.033027
367942,374148,seed=1361319 alpha=0.75 t=0.2 coords=True,algo:part_treedec,54.155589091317225,262.947603
367363,374148,seed=1361320 alpha=0.75 t=0.2 coords=True,algo:part_treedec,55.00304760791785,266.869751
367308,374148,seed=1361321 alpha=0.75 t=0.2 coords=True,algo:part_treedec,47.696697480559436,261.36385
367864,374148,seed=1361322 alpha=0.75 t=0.2 coords=True,algo:part_treedec,57.70248355120486,272.523574
367950,374148,seed=1361323 alpha=0.75 t=0.2 coords=True,algo:part_treedec,50.717281812715534,273.194106
367755,374148,seed=1361324 alpha=0.75 t=0.2 coords=True,algo:part_treedec,52.44719264934779,264.070964
