Contraction.avg_deg,Contraction.error_status,Contraction.in_n,Contraction.largest_clique,Contraction.max_deg,Contraction.out_n,Contraction.time,GraphInput.error_status,GraphInput.girg_options,GraphInput.graph,GraphInput.m,GraphInput.n,GraphInput.n_gen,GraphInput.option,GraphInput.time,GraphStats.avg_deg,GraphStats.clustering,GraphStats.deg_cov,GraphStats.error_status,GraphStats.largest_clique,GraphStats.num_cliques,GraphStats.sum_clique_sizes,GraphStats.time,GraphStats2.error_status,GraphStats2.largest_bag_cc,GraphStats2.time,PartLargestBag.error_status,PartLargestBag.input_cliques_max,PartLargestBag.input_cliques_mean,PartLargestBag.input_cliques_median,PartLargestBag.input_cliques_sum,PartLargestBag.max_partition_num,PartLargestBag.max_weight,PartLargestBag.mean_partition_num,PartLargestBag.median_partition_num,PartLargestBag.num_branching_max,PartLargestBag.num_branching_mean,PartLargestBag.num_branching_median,PartLargestBag.num_branching_sum,PartLargestBag.num_clq_red,PartLargestBag.num_lb2_reductions_max,PartLargestBag.num_lb2_reductions_mean,PartLargestBag.num_lb2_reductions_median,PartLargestBag.num_lb2_reductions_sum,PartLargestBag.num_lb_reductions_max,PartLargestBag.num_lb_reductions_mean,PartLargestBag.num_lb_reductions_median,PartLargestBag.num_lb_reductions_sum,PartLargestBag.num_leaves_max,PartLargestBag.num_leaves_mean,PartLargestBag.num_leaves_median,PartLargestBag.num_leaves_sum,PartLargestBag.num_sw_reductions_max,PartLargestBag.num_sw_reductions_mean,PartLargestBag.num_sw_reductions_median,PartLargestBag.num_sw_reductions_sum,PartLargestBag.partition_option,PartLargestBag.status,PartLargestBag.time,Partition.AssignVertices.error_status,Partition.AssignVertices.option,Partition.AssignVertices.time,Partition.MaximalIS.error_status,Partition.MaximalIS.option,Partition.MaximalIS.size,Partition.MaximalIS.time,Partition.amount,Partition.average,Partition.error_status,Partition.hs_size,Partition.input_cliques,Partition.largest,Partition.lower_bound,Partition.median,Partition.num_branching,Partition.num_dead_end,Partition.num_lb2_reductions,Partition.num_lb_reductions,Partition.num_leaves,Partition.num_long_paths,Partition.num_sw_reductions,Partition.option,Partition.product_weight,Partition.smallest,Partition.status,Partition.time,PartitionBags.error_status,PartitionBags.input_cliques_max,PartitionBags.input_cliques_mean,PartitionBags.input_cliques_median,PartitionBags.input_cliques_sum,PartitionBags.max_partition_num,PartitionBags.max_weight,PartitionBags.mean_partition_num,PartitionBags.median_partition_num,PartitionBags.num_branching_max,PartitionBags.num_branching_mean,PartitionBags.num_branching_median,PartitionBags.num_branching_sum,PartitionBags.num_clq_red,PartitionBags.num_lb2_reductions_max,PartitionBags.num_lb2_reductions_mean,PartitionBags.num_lb2_reductions_median,PartitionBags.num_lb2_reductions_sum,PartitionBags.num_lb_reductions_max,PartitionBags.num_lb_reductions_mean,PartitionBags.num_lb_reductions_median,PartitionBags.num_lb_reductions_sum,PartitionBags.num_leaves_max,PartitionBags.num_leaves_mean,PartitionBags.num_leaves_median,PartitionBags.num_leaves_sum,PartitionBags.num_sw_reductions_max,PartitionBags.num_sw_reductions_mean,PartitionBags.num_sw_reductions_median,PartitionBags.num_sw_reductions_sum,PartitionBags.partition_option,PartitionBags.status,PartitionBags.time,Treewidth.error_status,Treewidth.num_bags,Treewidth.option,Treewidth.status,Treewidth.time,Treewidth.treewidth,WeightedTreewidth.elimination_width,WeightedTreewidth.error_status,WeightedTreewidth.option,WeightedTreewidth.time,WeightedTreewidth.time_elimination_game,WeightedTreewidth.treewidth,error_status,option,time
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1269 type=girg,,2427,495,500,GirgGen,0.149719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,2.3698630136986303,2.0,173,4,6.906890595608518,1.2160804020100502,1.0,3,0.3150684931506849,0.0,23,325,4,0.0547945205479452,0.0,4,1,0.0136986301369863,0.0,1,14,1.5342465753424657,1.0,112,2,0.2465753424657534,0.0,18,Partition(BranchingPartition),success,0.028236,none,398,HTD,,0.016865,13,,,,,,,none,PartitionTreedec,0.197023
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1268 type=girg,,2491,497,500,GirgGen,0.263741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,3,2.048780487804878,2.0,84,3,5.672425341971495,1.105793450881612,1.0,1,0.04878048780487805,0.0,2,356,0,0.0,0.0,0,0,0.0,0.0,0,4,1.0975609756097562,1.0,45,1,0.024390243902439025,0.0,1,Partition(BranchingPartition),success,0.020928,none,397,HTD,,0.016285,17,,,,,,,none,PartitionTreedec,0.303118
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1270 type=girg,,2474,494,500,GirgGen,0.00811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,2.357142857142857,2.0,99,3,6.285402218862249,1.112271540469974,1.0,1,0.23809523809523808,0.0,10,341,1,0.023809523809523808,0.0,1,0,0.0,0.0,0,5,1.3571428571428572,1.0,57,1,0.19047619047619047,0.0,8,Partition(BranchingPartition),success,0.021251,none,383,HTD,,0.013988,15,,,,,,,none,PartitionTreedec,0.045523
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1271 type=girg,,2486,481,500,GirgGen,0.008185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,7,2.7755102040816326,2.0,136,3,7.076815597050831,1.1603260869565217,1.0,3,0.40816326530612246,0.0,20,319,2,0.061224489795918366,0.0,3,0,0.0,0.0,0,12,1.7551020408163265,1.0,86,1,0.30612244897959184,0.0,15,Partition(BranchingPartition),success,0.024376,none,368,HTD,,0.014824,18,,,,,,,none,PartitionTreedec,0.049643
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1272 type=girg,,2377,476,500,GirgGen,0.017076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,2.2564102564102564,2.0,88,3,6.044394119358453,1.1196808510638299,1.0,1,0.1794871794871795,0.0,7,337,1,0.05128205128205128,0.0,2,0,0.0,0.0,0,6,1.358974358974359,1.0,53,1,0.1282051282051282,0.0,5,Partition(BranchingPartition),success,0.020345,none,376,HTD,,0.014421,12,,,,,,,none,PartitionTreedec,0.053991
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1273 type=girg,,2517,493,500,GirgGen,0.008283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,2.436619718309859,2.0,173,3,6.285402218862249,1.2054455445544554,1.0,1,0.30985915492957744,0.0,22,333,0,0.0,0.0,0,0,0.0,0.0,0,6,1.408450704225352,1.0,100,1,0.28169014084507044,0.0,20,Partition(BranchingPartition),success,0.029024,none,404,HTD,,0.021114,16,,,,,,,none,PartitionTreedec,0.060636
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1274 type=girg,,2532,475,500,GirgGen,0.008297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,4,2.1379310344827585,2.0,124,3,5.584962500721156,1.16622691292876,1.0,1,0.1206896551724138,0.0,7,321,0,0.0,0.0,0,0,0.0,0.0,0,4,1.1896551724137931,1.0,69,1,0.08620689655172414,0.0,5,Partition(BranchingPartition),success,0.024384,none,379,HTD,,0.016328,12,,,,,,,none,PartitionTreedec,0.051221
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1275 type=girg,,2425,485,500,GirgGen,0.007935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,2.3333333333333335,2.0,161,3,5.754887502163468,1.199468085106383,1.0,2,0.2898550724637681,0.0,20,307,1,0.014492753623188406,0.0,1,0,0.0,0.0,0,8,1.4492753623188406,1.0,100,1,0.2318840579710145,0.0,16,Partition(BranchingPartition),success,0.026346,none,376,HTD,,0.014086,12,,,,,,,none,PartitionTreedec,0.050527
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1276 type=girg,,2481,483,500,GirgGen,0.007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,6,2.5121951219512195,2.0,103,4,7.044394119358453,1.1289473684210527,1.0,6,0.43902439024390244,0.0,18,339,1,0.04878048780487805,0.0,2,1,0.024390243902439025,0.0,1,22,1.8780487804878048,1.0,77,1,0.2682926829268293,0.0,11,Partition(BranchingPartition),success,0.023014,none,380,HTD,,0.014669,14,,,,,,,none,PartitionTreedec,0.047873
,,,,,,,none,alpha=inf d=1 deg=10 ple=2.3 seed=1277 type=girg,,2455,485,500,GirgGen,0.093539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5,2.4698795180722892,2.0,205,3,6.321928094887362,1.2797783933518005,1.0,1,0.3614457831325301,0.0,30,278,1,0.012048192771084338,0.0,1,0,0.0,0.0,0,6,1.5301204819277108,1.0,127,1,0.30120481927710846,0.0,25,Partition(BranchingPartition),success,0.029741,none,361,HTD,,0.01449,14,,,,,,,none,PartitionTreedec,0.139932
